,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Airport ID_x,Name_x,City,Country_x,IATA_x,ICAO_x,source_latitude,source_longitude,Altitude_x,TimeZone_x,DST_x,Tz Database Time Zone_x,Continent,Airport ID_y,Name_y,Destination City,Country_y,IATA_y,ICAO_y,destination_latitude,destination_longitude,Altitude_y,TimeZone_y,DST_y,Tz Database Time Zone_y,Destination Continent
17445,AF,137,KWI,2176,AMS,580,Y,0.0,330,2176.0,Kuwait International Airport,Kuwait,Kuwait,KWI,OKBK,29.22660065,47.96889877,206.0,3,U,Asia/Kuwait,Asia,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe
17446,DL,2009,KWI,2176,AMS,580,Y,0.0,330,2176.0,Kuwait International Airport,Kuwait,Kuwait,KWI,OKBK,29.22660065,47.96889877,206.0,3,U,Asia/Kuwait,Asia,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe
17448,DL,2009,YYZ,193,AMS,580,Y,0.0,M11 333 747 74M 332,193.0,Lester B. Pearson International Airport,Toronto,Canada,YYZ,CYYZ,43.67720032,-79.63059998,569.0,-5,A,America/Toronto,North America,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe
17472,AF,137,EBB,1187,AMS,580,Y,0.0,330,1187.0,Entebbe International Airport,Entebbe,Uganda,EBB,HUEN,0.042386,32.443501,3782.0,3,U,Africa/Kampala,Africa,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe
17473,DL,2009,EBB,1187,AMS,580,Y,0.0,332 330,1187.0,Entebbe International Airport,Entebbe,Uganda,EBB,HUEN,0.042386,32.443501,3782.0,3,U,Africa/Kampala,Africa,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe
17479,DL,2009,IAD,3714,AMS,580,Y,0.0,333 332,3714.0,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.94449997,-77.45580292,312.0,-5,A,America/New_York,North America,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe
17481,LH,3320,IAD,3714,AMS,580,Y,0.0,763,3714.0,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.94449997,-77.45580292,312.0,-5,A,America/New_York,North America,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe
17483,DL,2009,IAH,3550,AMS,580,Y,0.0,74M,3550.0,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9843998,-95.34140015,97.0,-6,A,America/Chicago,North America,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe
17485,LH,3320,IAH,3550,AMS,580,Y,0.0,777,3550.0,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9843998,-95.34140015,97.0,-6,A,America/Chicago,North America,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe
17495,KL,3090,PDX,3720,AMS,580,Y,0.0,330,3720.0,Portland International Airport,Portland,United States,PDX,KPDX,45.58869934,-122.5979996,31.0,-8,A,America/Los_Angeles,North America,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe
17497,KL,3090,SEA,3577,AMS,580,Y,0.0,330,3577.0,Seattle Tacoma International Airport,Seattle,United States,SEA,KSEA,47.449001,-122.308998,433.0,-8,A,America/Los_Angeles,North America,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe
17498,DL,2009,SFO,3469,AMS,580,Y,0.0,747,3469.0,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.61899948,-122.375,13.0,-8,A,America/Los_Angeles,North America,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe
17535,AF,137,DAR,1177,AMS,580,Y,0.0,330,1177.0,Julius Nyerere International Airport,Dar Es Salaam,Tanzania,DAR,HTDA,-6.87811,39.202599,182.0,3,U,Africa/Dar_es_Salaam,Africa,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe
17536,DL,2009,DAR,1177,AMS,580,Y,0.0,332 330,1177.0,Julius Nyerere International Airport,Dar Es Salaam,Tanzania,DAR,HTDA,-6.87811,39.202599,182.0,3,U,Africa/Dar_es_Salaam,Africa,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe
17540,AF,137,LUN,907,AMS,580,Y,0.0,330,907.0,Kenneth Kaunda International Airport Lusaka,Lusaka,Zambia,LUN,FLLS,-15.33080006,28.45260048,3779.0,2,U,Africa/Lusaka,Africa,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe
17541,DL,2009,LUN,907,AMS,580,Y,0.0,330,907.0,Kenneth Kaunda International Airport Lusaka,Lusaka,Zambia,LUN,FLLS,-15.33080006,28.45260048,3779.0,2,U,Africa/Lusaka,Africa,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe
17609,CA,751,PEK,3364,WAW,679,Y,0.0,788,3364.0,Beijing Capital International Airport,Beijing,China,PEK,ZBAA,40.08010101,116.5849991,116.0,8,U,Asia/Shanghai,Asia,679.0,Warsaw Chopin Airport,Warsaw,Poland,WAW,EPWA,52.16569901,20.96710014,362.0,1,E,Europe/Warsaw,Europe
17615,QF,4089,DXB,2188,WAW,679,Y,0.0,332,2188.0,Dubai International Airport,Dubai,United Arab Emirates,DXB,OMDB,25.25279999,55.36439896,62.0,4,U,Asia/Dubai,Asia,679.0,Warsaw Chopin Airport,Warsaw,Poland,WAW,EPWA,52.16569901,20.96710014,362.0,1,E,Europe/Warsaw,Europe
17783,DY,3737,BKK,3885,ARN,737,Y,0.0,788,3885.0,Suvarnabhumi Airport,Bangkok,Thailand,BKK,VTBS,13.68109989,100.7470016,5.0,7,U,Asia/Bangkok,Asia,737.0,Stockholm-Arlanda Airport,Stockholm,Sweden,ARN,ESSA,59.65190125,17.91860008,137.0,1,E,Europe/Stockholm,Europe
17800,DY,3737,FLL,3533,ARN,737,Y,0.0,788,3533.0,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,FLL,KFLL,26.072599,-80.152702,9.0,-5,A,America/New_York,North America,737.0,Stockholm-Arlanda Airport,Stockholm,Sweden,ARN,ESSA,59.65190125,17.91860008,137.0,1,E,Europe/Stockholm,Europe
17813,SK,4319,PEK,3364,ARN,737,Y,0.0,333,3364.0,Beijing Capital International Airport,Beijing,China,PEK,ZBAA,40.08010101,116.5849991,116.0,8,U,Asia/Shanghai,Asia,737.0,Stockholm-Arlanda Airport,Stockholm,Sweden,ARN,ESSA,59.65190125,17.91860008,137.0,1,E,Europe/Stockholm,Europe
17814,DY,3737,LAX,3484,ARN,737,Y,0.0,788,3484.0,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125.0,-8,A,America/Los_Angeles,North America,737.0,Stockholm-Arlanda Airport,Stockholm,Sweden,ARN,ESSA,59.65190125,17.91860008,137.0,1,E,Europe/Stockholm,Europe
17817,QF,4089,DXB,2188,ARN,737,Y,0.0,77W,2188.0,Dubai International Airport,Dubai,United Arab Emirates,DXB,OMDB,25.25279999,55.36439896,62.0,4,U,Asia/Dubai,Asia,737.0,Stockholm-Arlanda Airport,Stockholm,Sweden,ARN,ESSA,59.65190125,17.91860008,137.0,1,E,Europe/Stockholm,Europe
17818,DY,3737,JFK,3797,ARN,737,Y,0.0,788,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,737.0,Stockholm-Arlanda Airport,Stockholm,Sweden,ARN,ESSA,59.65190125,17.91860008,137.0,1,E,Europe/Stockholm,Europe
17915,DY,3737,OAK,3453,ARN,737,Y,0.0,788,3453.0,Metropolitan Oakland International Airport,Oakland,United States,OAK,KOAK,37.721298,-122.221001,9.0,-8,A,America/Los_Angeles,North America,737.0,Stockholm-Arlanda Airport,Stockholm,Sweden,ARN,ESSA,59.65190125,17.91860008,137.0,1,E,Europe/Stockholm,Europe
17953,W2,18553,EBL,3989,ARN,737,Y,0.0,320,3989.0,Erbil International Airport,Erbil,Iraq,EBL,ORER,36.23759842,43.96319962,1341.0,3,U,Asia/Baghdad,Asia,737.0,Stockholm-Arlanda Airport,Stockholm,Sweden,ARN,ESSA,59.65190125,17.91860008,137.0,1,E,Europe/Stockholm,Europe
17956,W2,18553,ISU,5952,ARN,737,Y,0.0,320,5952.0,Sulaymaniyah International Airport,Sulaymaniyah,Iraq,ISU,ORSU,35.5617485,45.31673813,2494.0,3,U,Asia/Baghdad,Asia,737.0,Stockholm-Arlanda Airport,Stockholm,Sweden,ARN,ESSA,59.65190125,17.91860008,137.0,1,E,Europe/Stockholm,Europe
17990,SK,4319,SIN,3316,CPH,609,Y,0.0,772,3316.0,Singapore Changi Airport,Singapore,Singapore,SIN,WSSS,1.35019,103.994003,22.0,8,N,Asia/Singapore,Asia,609.0,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,EKCH,55.61790085,12.65600014,17.0,1,E,Europe/Copenhagen,Europe
18006,DY,3737,FLL,3533,CPH,609,Y,0.0,788,3533.0,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,FLL,KFLL,26.072599,-80.152702,9.0,-5,A,America/New_York,North America,609.0,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,EKCH,55.61790085,12.65600014,17.0,1,E,Europe/Copenhagen,Europe
18022,CA,751,PEK,3364,CPH,609,Y,0.0,343,3364.0,Beijing Capital International Airport,Beijing,China,PEK,ZBAA,40.08010101,116.5849991,116.0,8,U,Asia/Shanghai,Asia,609.0,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,EKCH,55.61790085,12.65600014,17.0,1,E,Europe/Copenhagen,Europe
18025,DY,3737,LAX,3484,CPH,609,Y,0.0,788,3484.0,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125.0,-8,A,America/Los_Angeles,North America,609.0,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,EKCH,55.61790085,12.65600014,17.0,1,E,Europe/Copenhagen,Europe
18027,SK,4319,CAI,1128,CPH,609,Y,0.0,738,1128.0,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190056,31.40559959,382.0,2,U,Africa/Cairo,Africa,609.0,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,EKCH,55.61790085,12.65600014,17.0,1,E,Europe/Copenhagen,Europe
18031,QF,4089,DXB,2188,CPH,609,Y,0.0,77W,2188.0,Dubai International Airport,Dubai,United Arab Emirates,DXB,OMDB,25.25279999,55.36439896,62.0,4,U,Asia/Dubai,Asia,609.0,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,EKCH,55.61790085,12.65600014,17.0,1,E,Europe/Copenhagen,Europe
18032,DY,3737,JFK,3797,CPH,609,Y,0.0,788,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,609.0,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,EKCH,55.61790085,12.65600014,17.0,1,E,Europe/Copenhagen,Europe
18138,LH,3320,YYZ,193,CPH,609,Y,0.0,763,193.0,Lester B. Pearson International Airport,Toronto,Canada,YYZ,CYYZ,43.67720032,-79.63059998,569.0,-5,A,America/Toronto,North America,609.0,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,EKCH,55.61790085,12.65600014,17.0,1,E,Europe/Copenhagen,Europe
18139,SK,4319,YYZ,193,CPH,609,Y,0.0,763,193.0,Lester B. Pearson International Airport,Toronto,Canada,YYZ,CYYZ,43.67720032,-79.63059998,569.0,-5,A,America/Toronto,North America,609.0,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,EKCH,55.61790085,12.65600014,17.0,1,E,Europe/Copenhagen,Europe
18510,AZ,596,AMS,580,LIM,2789,Y,0.0,77W 777,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America
18513,AA,24,LAX,3484,LIM,2789,Y,0.0,763,3484.0,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125.0,-8,A,America/Los_Angeles,North America,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America
18514,JJ,4867,LAX,3484,LIM,2789,Y,0.0,763,3484.0,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125.0,-8,A,America/Los_Angeles,North America,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America
18515,JL,2987,LAX,3484,LIM,2789,Y,0.0,763,3484.0,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125.0,-8,A,America/Los_Angeles,North America,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America
18516,KE,3163,LAX,3484,LIM,2789,Y,0.0,763,3484.0,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125.0,-8,A,America/Los_Angeles,North America,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America
18519,LA,3200,DFW,3670,LIM,2789,Y,0.0,763,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America
18524,AA,24,JFK,3797,LIM,2789,Y,0.0,763,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America
18525,JJ,4867,JFK,3797,LIM,2789,Y,0.0,763,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America
18529,LA,3200,MIA,3576,LIM,2789,Y,0.0,763 757,3576.0,Miami International Airport,Miami,United States,MIA,KMIA,25.79319954,-80.29060364,8.0,-5,A,America/New_York,North America,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America
18530,UA,5209,MIA,3576,LIM,2789,Y,0.0,330,3576.0,Miami International Airport,Miami,United States,MIA,KMIA,25.79319954,-80.29060364,8.0,-5,A,America/New_York,North America,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America
18532,LA,3200,PUJ,1760,LIM,2789,Y,0.0,320,1760.0,Punta Cana International Airport,Punta Cana,Dominican Republic,PUJ,MDPC,18.56739998,-68.36340332,47.0,-4,U,America/Santo_Domingo,North America,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America
18533,LA,3200,CUN,1852,LIM,2789,Y,0.0,320,1852.0,Cancún International Airport,Cancun,Mexico,CUN,MMUN,21.03650093,-86.87709808,22.0,-5,S,America/Cancun,North America,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America
18534,LA,3200,HAV,1909,LIM,2789,Y,0.0,319,1909.0,José Martí International Airport,Havana,Cuba,HAV,MUHA,22.98920059,-82.40910339,210.0,-5,U,America/Havana,North America,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America
18535,TA,2622,HAV,1909,LIM,2789,Y,0.0,319 320,1909.0,José Martí International Airport,Havana,Cuba,HAV,MUHA,22.98920059,-82.40910339,210.0,-5,U,America/Havana,North America,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America
18541,AZ,596,CDG,1382,LIM,2789,Y,0.0,77W,1382.0,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,392.0,1,E,Europe/Paris,Europe,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America
18543,LA,3200,MAD,1229,LIM,2789,Y,0.0,763 346 343,1229.0,Adolfo Suárez MadridBarajas Airport,Madrid,Spain,MAD,LEMD,40.471926,-3.56264,1998.0,1,E,Europe/Madrid,Europe,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America
18667,AZ,596,AMS,580,PTY,1871,Y,0.0,777 77W,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe,1871.0,Tocumen International Airport,Panama City,Panama,PTY,MPTO,9.071359634,-79.38349915,135.0,-5,U,America/Panama,North America
18751,CM,1889,CUC,2713,PTY,1871,Y,0.0,E90,2713.0,Camilo Daza International Airport,Cucuta,Colombia,CUC,SKCC,7.92757,-72.5115,1096.0,-5,U,America/Bogota,South America,1871.0,Tocumen International Airport,Panama City,Panama,PTY,MPTO,9.071359634,-79.38349915,135.0,-5,U,America/Panama,North America
18752,CM,1889,PEI,2739,PTY,1871,Y,0.0,E90,2739.0,Matecaña International Airport,Pereira,Colombia,PEI,SKPE,4.81267,-75.7395,4416.0,-5,U,America/Bogota,South America,1871.0,Tocumen International Airport,Panama City,Panama,PTY,MPTO,9.071359634,-79.38349915,135.0,-5,U,America/Panama,North America
18769,LA,3200,LIM,2789,DFW,3670,Y,0.0,763,2789.0,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113.0,-5,U,America/Lima,South America,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18772,LA,3200,BOG,2709,DFW,3670,Y,0.0,319,2709.0,El Dorado International Airport,Bogota,Colombia,BOG,SKBO,4.70159,-74.1469,8361.0,-5,U,America/Bogota,South America,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18820,DL,2009,AMS,580,DFW,3670,Y,0.0,332,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18823,DL,2009,ICN,3930,DFW,3670,Y,0.0,772,3930.0,Incheon International Airport,Seoul,South Korea,ICN,RKSI,37.46910095,126.4509964,23.0,9,U,Asia/Seoul,Asia,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18826,AA,24,SYD,3361,DFW,3670,Y,0.0,744,3361.0,Sydney Kingsford Smith International Airport,Sydney,Australia,SYD,YSSY,-33.94609833,151.177002,21.0,10,O,Australia/Sydney,Oceania,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18842,4M,3201,EZE,3988,DFW,3670,Y,0.0,777,3988.0,Ministro Pistarini International Airport,Buenos Aires,Argentina,EZE,SAEZ,-34.8222,-58.5358,67.0,-3,N,America/Buenos_Aires,South America,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18894,AY,2350,CDG,1382,DFW,3670,Y,0.0,763 777,1382.0,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,392.0,1,E,Europe/Paris,Europe,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18895,BA,1355,CDG,1382,DFW,3670,Y,0.0,763 777,1382.0,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,392.0,1,E,Europe/Paris,Europe,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18896,IB,2822,CDG,1382,DFW,3670,Y,0.0,763 777,1382.0,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,392.0,1,E,Europe/Paris,Europe,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18900,AB,214,FRA,340,DFW,3670,Y,0.0,777,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18901,AY,2350,FRA,340,DFW,3670,Y,0.0,777,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18902,BA,1355,FRA,340,DFW,3670,Y,0.0,777,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18903,IB,2822,FRA,340,DFW,3670,Y,0.0,777,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18906,UA,5209,FRA,340,DFW,3670,Y,0.0,333,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18911,GF,2638,LHR,507,DFW,3670,Y,0.0,777,507.0,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83.0,0,E,Europe/London,Europe,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18912,IB,2822,LHR,507,DFW,3670,Y,0.0,77W 744 777,507.0,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83.0,0,E,Europe/London,Europe,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18917,BA,1355,MAD,1229,DFW,3670,Y,0.0,777,1229.0,Adolfo Suárez MadridBarajas Airport,Madrid,Spain,MAD,LEMD,40.471926,-3.56264,1998.0,1,E,Europe/Madrid,Europe,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18918,IB,2822,MAD,1229,DFW,3670,Y,0.0,777,1229.0,Adolfo Suárez MadridBarajas Airport,Madrid,Spain,MAD,LEMD,40.471926,-3.56264,1998.0,1,E,Europe/Madrid,Europe,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18923,JL,2987,NRT,2279,DFW,3670,Y,0.0,777,2279.0,Narita International Airport,Tokyo,Japan,NRT,RJAA,35.76470184,140.3860016,141.0,9,U,Asia/Tokyo,Asia,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
18927,LA,3200,SCL,2650,DFW,3670,Y,0.0,763,2650.0,Comodoro Arturo Merino Benítez International Airport,Santiago,Chile,SCL,SCEL,-33.39300156,-70.78579712,1555.0,-4,S,America/Santiago,South America,3670.0,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607.0,-6,A,America/Chicago,North America
